date,weight,PriceUSD,MA20,MA200
2014-06-03,1.6956127537326232e-05,672.387897136178,649.0088849496856,649.0088849496856
2014-06-04,1.5672893510395174e-05,643.887368790181,649.8016389093582,649.8016389093582
2014-06-05,1.8596846993099375e-05,661.503558153127,649.8202641807492,649.8202641807492
2014-06-06,1.626132447394078e-05,650.133315897136,650.3365387736773,650.3365387736773
2014-06-07,1.7352519126361438e-05,656.800271770894,650.6438446342852,650.6438446342852
2014-06-08,1.6451038563811912e-05,657.819974868498,650.3291223823272,650.3291223823272
2014-06-09,1.6221406036302714e-05,648.336322326125,649.5562193253664,649.5562193253664
2014-06-10,1.7143199808122923e-05,650.936609585038,648.639425673346,648.639425673346
2014-06-11,1.6729816352365107e-05,631.489022209235,647.7610373068935,647.7610373068935
2014-06-12,1.917253081574403e-05,591.975077147867,646.6396957595529,646.6396957595529
2014-06-13,2.8319610001460854e-05,597.044999707773,645.0444349573903,645.0444349573903
2014-06-14,2.6420774859092384e-05,575.559461718293,643.1076794614231,643.1076794614231
2014-06-15,3.48661846463273e-05,589.724646405611,641.0193668752162,641.0193668752162
2014-06-16,2.8753262421170088e-05,590.567482174167,638.3285768459936,638.3285768459936
2014-06-17,2.8674621141520228e-05,609.080002922268,635.7774932866715,635.7774932866715
2014-06-18,2.283528031933639e-05,607.629796025716,633.9932132983606,633.9932132983606
2014-06-19,2.347411809538727e-05,595.751476914085,631.7679295943863,631.7679295943863
2014-06-20,2.8180869962029645e-05,591.531522793688,629.4574820711133,629.4574820711133
2014-06-21,3.104359550201687e-05,592.764349503215,626.7466426641876,626.7466426641876
2014-06-22,3.087992662572016e-05,599.634633547633,624.6077569677908,624.6077569677908
2014-06-23,2.796172459644197e-05,589.552299824664,623.432609915225,623.432609915225
2014-06-24,3.55146701754549e-05,579.973718585622,622.8137366280246,622.8137366280246
2014-06-25,4.3945586085569847e-05,562.236779953244,621.7070537861192,621.7070537861192
2014-06-26,6.6153989640648e-05,580.749230274693,620.1304034880479,620.1304034880479
2014-06-27,4.086070452983551e-05,600.638305376973,618.2477681782875,618.2477681782875
2014-06-28,2.6665468787155975e-05,594.390304208065,616.8423995279661,616.8423995279661
2014-06-29,3.030028014073465e-05,600.840518410286,615.4799780900789,615.4799780900789
2014-06-30,2.6045749450459292e-05,638.94611396844,614.2789279834161,614.2789279834161
2014-07-01,1.5028275188363561e-05,642.95659672706,613.2294303644213,613.2294303644213
2014-07-02,1.4438456131978033e-05,651.298347749854,612.1656138138661,612.1656138138661
2014-07-03,1.3362474385230153e-05,646.413389130333,612.0082102255113,612.0082102255113
2014-07-04,1.3648333593007995e-05,630.635502922268,611.7482538765927,611.7482538765927
2014-07-05,1.5661023025515984e-05,630.468341905318,612.2699907044857,612.2699907044857
2014-07-06,1.5368185472436308e-05,634.67267445938,612.0157284319841,612.0157284319841
2014-07-07,1.4520676494821233e-05,622.854978959673,612.1289185554792,612.1289185554792
2014-07-08,1.6268509101248237e-05,624.894331092928,612.2682226982029,612.2682226982029
2014-07-09,1.5516128020181765e-05,621.939091759205,612.30285298064,612.30285298064
2014-07-10,1.5799591294776115e-05,616.522849795441,612.0958340588398,612.0958340588398
2014-07-11,1.6625638892569458e-05,634.494378141438,612.0149822236558,612.0149822236558
2014-07-12,1.3378896405373879e-05,636.923957934541,611.808151222855,611.808151222855
2014-07-13,1.3177410492961741e-05,629.87575043834,611.2075470002659,611.2075470002659
2014-07-14,1.4125962686356245e-05,619.197459088252,610.6906814582437,610.6906814582437
2014-07-15,1.6113815398658055e-05,621.934601402689,610.2210926498626,610.2210926498626
2014-07-16,1.5536650693812568e-05,616.351882232612,609.666495982709,609.666495982709
2014-07-17,1.6855809690722612e-05,624.259274985389,609.1090823722473,609.1090823722473
2014-07-18,1.5026523273535445e-05,630.750140268849,608.6150451590386,608.6150451590386
2014-07-19,1.392768591397013e-05,629.17336440678,607.9988892313495,607.9988892313495
2014-07-20,1.418450087954841e-05,625.248676212741,607.200358005841,607.200358005841
2014-07-21,1.487539691850787e-05,621.305331385155,606.2707699676178,606.2707699676178
2014-07-22,1.5696893162028878e-05,619.823264465225,605.226875976852,605.226875976852
2014-07-23,1.601861295186487e-05,619.772816773817,603.8133031594062,603.8133031594062
2014-07-24,1.60776700283024e-05,602.87964552893,602.2554015828428,602.2554015828428
2014-07-25,2.279832733229743e-05,601.578514319112,601.2465351734448,601.2465351734448
2014-07-26,2.5747856459320276e-05,594.702607247224,600.1165981621648,600.1165981621648
2014-07-27,3.4340543100369384e-05,591.575444184687,598.917801630651,598.917801630651
2014-07-28,3.6727184065030866e-05,587.493004967855,597.5887723812673,597.5887723812673
2014-07-29,4.099396070202745e-05,584.11239333723,596.0615551623567,596.0615551623567
2014-07-30,4.2516615770476876e-05,562.914625073057,594.6501716266174,594.6501716266174
2014-07-31,7.493981758723238e-05,581.975561952075,593.44566437539,593.44566437539
2014-08-01,3.3843882328520706e-05,596.506759205143,592.3517301578565,592.3517301578565
2014-08-02,2.1805987610754237e-05,589.757261542957,591.0950671787507,591.0950671787507
2014-08-03,2.500945671612582e-05,586.753736703682,589.9495618607788,589.9495618607788
2014-08-04,2.5947933598411782e-05,587.60833547633,588.9234560057816,588.9234560057816
2014-08-05,2.4293502077532276e-05,581.881988603156,587.7839483070155,587.7839483070155
2014-08-06,2.7227311257841796e-05,582.248371420222,586.5030477904463,586.5030477904463
2014-08-07,2.5776313548100663e-05,586.046633547633,585.2888548752212,585.2888548752212
2014-08-08,2.256019049325699e-05,589.024412624196,584.1148871195228,584.1148871195228
2014-08-09,2.0469590341367926e-05,588.978521332554,582.9648977945667,582.9648977945667
2014-08-10,2.004719181516225e-05,589.373502045587,581.8571531788157,581.8571531788157
2014-08-11,1.9440693922914657e-05,573.441483927528,580.8191480286988,580.8191480286988
2014-08-12,2.8742700673069265e-05,568.307520163647,579.6386694255134,579.6386694255134
2014-08-13,3.223802628405708e-05,548.370175336061,578.3080233953265,578.3080233953265
2014-08-14,5.8094192483444626e-05,505.107499707773,577.1200540190114,577.1200540190114
2014-08-15,0.00021270822607773998,500.323060132671,575.6707873102944,575.6707873102944
2014-08-16,0.0001742171654880742,521.7479628872,574.3126050001832,574.3126050001832
2014-08-17,7.066719820190405e-05,497.764658971362,572.8040558958584,572.8040558958584
2014-08-18,0.00013454235015617524,468.957918176505,571.1326574928162,571.1326574928162
2014-08-19,0.0002863885984777007,486.794350672122,569.5005315000926,569.5005315000926
2014-08-20,0.00013158737598265765,515.120353886616,568.0036789173926,568.0036789173926
2014-08-21,5.2362919574178514e-05,519.307852133255,566.5652310361961,566.5652310361961
2014-08-22,4.4829081365836934e-05,516.159368790181,565.1456367206788,565.1456367206788
2014-08-23,4.6741000951076835e-05,497.12575949737,563.7088970542768,563.7088970542768
2014-08-24,7.609307940621135e-05,508.430741963764,562.4332038529325,562.4332038529325
2014-08-25,5.224011232351554e-05,501.610286674459,561.3833989192095,561.3833989192095
2014-08-26,6.0342521729460455e-05,511.852321741672,560.554249023211,560.554249023211
2014-08-27,4.3722450519852516e-05,510.162323787259,559.668030369266,559.668030369266
2014-08-28,4.418216077694254e-05,506.285151665693,558.7721686334097,558.7721686334097
2014-08-29,4.729673782626322e-05,508.866571887785,557.9570030343974,557.9570030343974
2014-08-30,4.27815643362666e-05,501.275723261251,557.194552746145,557.194552746145
2014-08-31,5.058102660483156e-05,478.511425482174,556.5225177987459,556.5225177987459
2014-09-01,9.576075726310965e-05,474.541489772063,555.5512822343097,555.5512822343097
2014-09-02,0.00010220766434114415,474.430670660433,554.6515502866183,554.6515502866183
2014-09-03,9.644094447424299e-05,473.95920338983,553.9050946938247,553.9050946938247
2014-09-04,9.260018349991379e-05,489.555201344243,553.1961977190145,553.1961977190145
2014-09-05,5.424615963888117e-05,478.749782875511,552.4535878263148,552.4535878263148
2014-09-06,7.29621026722531e-05,480.64249181765,551.7390996006718,551.7390996006718
2014-09-07,6.601751487623082e-05,478.36550087668,551.3120842995614,551.3120842995614
2014-09-08,6.88795931483777e-05,468.975495908825,550.75534019924,550.75534019924
2014-09-09,9.373692394419895e-05,473.51202717709,550.0872771684393,550.0872771684393
2014-09-10,7.790257777992979e-05,477.778417592051,549.4257576376677,549.4257576376677
2014-09-11,6.476180479226183e-05,477.270682057276,549.1007777941845,549.1007777941845
2014-09-12,6.557231139450331e-05,473.997282291058,548.8022259834597,548.8022259834597
2014-09-13,7.501410620103468e-05,477.960973991818,548.2541379119226,548.2541379119226
2014-09-14,5.957477073842158e-05,475.648063997662,547.7054086036607,547.7054086036607
2014-09-15,6.39012825297915e-05,472.655629748685,547.3122129008552,547.3122129008552
2014-09-16,7.098273070110727e-05,464.177754529515,546.7954304962965,546.7954304962965
2014-09-17,0.00010253726483575642,456.339891291642,546.2844914169715,546.2844914169715
2014-09-18,0.0001463689434720493,426.880106954997,545.0363632878365,545.0363632878365
2014-09-19,0.0005257219532592952,393.893890707189,543.633275744207,543.633275744207
2014-09-20,0.00164786424455719,411.041342781999,542.3367882026195,542.3367882026195
2014-09-21,0.0005501055667642385,400.404530683811,541.000246686021,541.000246686021
2014-09-22,0.000719520584768397,400.881622150789,539.8458033207083,539.8458033207083
2014-09-23,0.000580212771141166,438.491800993571,538.9306417531951,538.9306417531951
2014-09-24,0.00011542402442157598,423.700091759205,537.846247765381,537.846247765381
2014-09-25,0.0001949107341161003,409.537749853887,536.7531803088206,536.7531803088206
2014-09-26,0.0003242180953549465,405.298251899474,535.6110023771431,535.6110023771431
2014-09-27,0.00035764504293576705,400.599334599649,534.4407649315558,534.4407649315558
