date,priceClose
2025-03-14,587.1363143
2025-03-13,579.2188021
2025-03-12,569.8948407
2025-03-11,551.4745293
2025-03-10,532.1219118
2025-03-09,554.580463
2025-03-08,593.0808747
2025-03-07,593.9633787
2025-03-06,596.7237297
2025-03-05,597.9758271
2025-03-04,583.5868286
2025-03-03,575.1699964
2025-03-02,622.9360886
2025-03-01,607.5115486
2025-02-28,587.4515718
2025-02-27,605.1236299
2025-02-26,610.6930597
2025-02-25,622.940767
2025-02-24,613.962985
2025-02-23,657.9036621
2025-02-22,668.5747479
2025-02-21,646.8995133
2025-02-20,657.2009881
2025-02-19,653.514683
2025-02-18,647.4433431
2025-02-17,667.229062
2025-02-16,674.1008076
2025-02-15,662.3276918
2025-02-14,658.0436249
2025-02-13,668.2775536
2025-02-12,698.037351
2025-02-11,642.5872687
2025-02-10,618.314484
2025-02-09,616.6420807
2025-02-08,613.3242363
2025-02-07,578.0668285
2025-02-06,572.2740471
2025-02-05,569.7468851
2025-02-04,573.327828
2025-02-03,617.1207702
2025-02-02,617.6006678
2025-02-01,653.4329209
2025-01-31,677.3753447
2025-01-30,677.5535796
2025-01-29,667.6857394
2025-01-28,661.4245878
2025-01-27,679.7933362
2025-01-26,666.763801
2025-01-25,686.2684748
2025-01-24,680.2132182
2025-01-23,690.2037544
2025-01-22,694.9832365
2025-01-21,691.8166006
2025-01-20,681.8033217
2025-01-19,682.2039703
2025-01-18,709.4250003
2025-01-17,721.7504692
2025-01-16,708.2980543
2025-01-15,714.0284365
2025-01-14,698.6196625
2025-01-13,688.2675307
2025-01-12,693.0482949
2025-01-11,696.657866
2025-01-10,693.6244717
2025-01-09,685.1207139
2025-01-08,695.8371347
2025-01-07,697.3688708
2025-01-06,729.4000611
2025-01-05,709.25828
2025-01-04,713.8412069
2025-01-03,713.6435733
2025-01-02,705.6786019
2025-01-01,706.512919
2024-12-31,700.9868999
2024-12-30,704.1463216
2024-12-29,693.754538
2024-12-28,720.9590636
2024-12-27,690.4293624
2024-12-26,688.3600878
2024-12-25,702.3269368
2024-12-24,696.7411466
2024-12-23,693.0007525
2024-12-22,648.7046943
2024-12-21,663.2795005
2024-12-20,678.0866097
2024-12-19,666.5693567
2024-12-18,687.6237781
2024-12-17,716.6824838
2024-12-16,720.3263374
2024-12-15,719.1342486
2024-12-14,715.6956496
2024-12-13,726.254804
2024-12-12,705.9442193
2024-12-11,711.8113923
2024-12-10,676.9829182
2024-12-09,689.9243927
2024-12-08,743.2956745
2024-12-07,750.2726139
2024-12-06,732.0062706
2024-12-05,714.3219482
2024-12-04,739.2527536
2024-12-03,737.6965793
2024-12-02,647.5944882
2024-12-01,655.9324908
