date,MA7,MA30,MA90,MA200
2013/1/1,,,,
2013/1/2,,,,
2013/1/3,,,,
2013/1/4,,,,
2013/1/5,,,,
2013/1/6,,,,
2013/1/7,13.42396364,,,
2013/1/8,13.48810352,,,
2013/1/9,13.56529616,,,
2013/1/10,13.67088069,,,
2013/1/11,13.78172354,,,
2013/1/12,13.88956338,,,
2013/1/13,13.98331935,,,
2013/1/14,14.09216344,,,
2013/1/15,14.16834732,,,
2013/1/16,14.29504143,,,
2013/1/17,14.5058167,,,
2013/1/18,14.71841242,,,
2013/1/19,14.91467538,,,
2013/1/20,15.13736165,,,
2013/1/21,15.48922582,,,
2013/1/22,15.91587454,,,
2013/1/23,16.3199576,,,
2013/1/24,16.50602707,,,
2013/1/25,16.7476572,,,
2013/1/26,17.02844331,,,
2013/1/27,17.33487701,,,
2013/1/28,17.62248349,,,
2013/1/29,17.93884568,,,
2013/1/30,18.25328158,15.45490052,,
2013/1/31,18.76907543,15.69424291,,
2013/2/1,19.20277399,15.93299241,,
2013/2/2,19.50024149,16.14138643,,
2013/2/3,19.8880003,16.37896038,,
2013/2/4,20.12317503,16.61166309,,
2013/2/5,20.28669368,16.85015803,,
2013/2/6,20.49685351,17.10524149,,
2013/2/7,20.72629953,17.38315531,,
2013/2/8,21.06119569,17.68203564,,
2013/2/9,21.64661833,18.00239188,,
2013/2/10,22.12109685,18.32481415,,
2013/2/11,22.70063753,18.66758039,,
2013/2/12,23.31783634,19.02821199,,
2013/2/13,23.80827711,19.37233468,,
2013/2/14,24.54608063,19.80462642,,
2013/2/15,25.17235266,20.22007492,,
2013/2/16,25.688396,20.61166038,,
2013/2/17,26.12081915,20.98537572,,
2013/2/18,26.46818985,21.36340043,,
2013/2/19,27.10160242,21.81986817,,
2013/2/20,27.84133903,22.25449443,,
2013/2/21,28.2035789,22.67175743,,
2013/2/22,28.67520566,23.10296614,,
2013/2/23,29.0266758,23.53314509,,
2013/2/24,29.44890396,23.94899997,,
2013/2/25,29.9379276,24.37561343,,
2013/2/26,30.18677231,24.81864374,,
2013/2/27,30.38969429,25.23351028,,
2013/2/28,30.89786929,25.69552961,,
2013/3/1,31.48838365,26.19115662,,
2013/3/2,32.10796385,26.64555238,,
2013/3/3,32.7606627,27.11250733,,
2013/3/4,33.62126729,27.67051945,,
2013/3/5,34.98089824,28.34031993,,
2013/3/6,36.70157469,29.10180354,,
2013/3/7,37.92616708,29.81140674,,
2013/3/8,39.25426307,30.56788552,,
2013/3/9,41.07498745,31.39357956,,
2013/3/10,42.73417288,32.16953534,,
2013/3/11,44.43400278,32.98757582,,
2013/3/12,44.96837296,33.67135102,,
2013/3/13,45.50140077,34.42198163,,
2013/3/14,46.21256103,35.15350916,,
2013/3/15,46.64107365,35.89553804,,
2013/3/16,46.67942066,36.55802557,,
2013/3/17,46.86048657,37.23009992,,
2013/3/18,47.30196683,38.03074235,,
2013/3/19,49.45697481,39.11645401,,
2013/3/20,51.83858833,40.34174127,,
2013/3/21,55.26601153,41.72520462,,
2013/3/22,58.543664,43.05941387,,
2013/3/23,61.00453553,44.21158212,,
2013/3/24,64.48409616,45.58550771,,
2013/3/25,67.76247514,47.06909553,,
2013/3/26,70.49327461,48.69347383,,
2013/3/27,74.08821667,50.64347539,,
2013/3/28,76.48188081,52.52739661,,
2013/3/29,79.40325436,54.49591122,,
2013/3/30,83.37566059,56.45640009,,
2013/3/31,86.54834833,58.4328328,33.35962998,
2013/4/1,90.72924228,60.74739383,34.36239637,
2013/4/2,96.16720611,63.48833396,35.5112779,
2013/4/3,102.2433103,66.65528543,36.8223971,
2013/4/4,108.7195884,69.73309098,38.15079043,
2013/4/5,116.195355,73.04445995,39.58597553,
2013/4/6,123.4656211,76.41560603,41.0257236,
2013/4/7,133.3160463,80.38058222,42.68456974,
2013/4/8,145.1404484,85.02933473,44.6020232,
2013/4/9,161.4265988,91.18323333,47.01160144,
2013/4/10,165.684896,94.9471605,48.6457094,
2013/4/11,158.5269623,96.23009516,49.40875345,
2013/4/12,154.0770063,98.37876791,50.48944331,
2013/4/13,147.580899,100.0682182,51.41664646,
2013/4/14,137.0107957,101.4668507,52.2449078,
2013/4/15,121.9427287,102.5907733,52.98447509,
2013/4/16,98.74274901,103.2890946,53.57975647,
2013/4/17,88.98148433,104.6723813,54.43826133,
2013/4/18,92.65673577,106.3100394,55.47062304,
2013/4/19,93.73329434,108.1541993,56.61978034,
2013/4/20,98.10461106,110.0638914,57.86965475,
2013/4/21,102.33629,111.6851301,58.99967946,
2013/4/22,108.8276583,113.7495019,60.21094716,
2013/4/23,119.3768125,116.0973951,61.59528963,
2013/4/24,128.1295612,118.7580347,63.12009176,
2013/4/25,132.7553204,120.8378501,64.49344129,
2013/4/26,135.3549371,122.4497674,65.82295208,
2013/4/27,135.357563,123.8015506,67.04919699,
2013/4/28,137.6633238,125.2791463,68.33618926,
2013/4/29,140.1627676,126.9998269,69.71725219,
2013/4/30,139.7345432,128.5075072,71.0438322,
2013/5/1,134.3031894,128.925289,72.1060784,
2013/5/2,129.3506644,128.580657,73.06049943,
2013/5/3,123.5088416,127.4117247,73.91250986,
2013/5/4,121.2618368,126.7280752,74.93382871,
2013/5/5,118.6711434,125.8568302,76.00103125,
2013/5/6,114.143746,124.8247227,77.01724515,
2013/5/7,110.2122553,123.1166226,78.02169679,
2013/5/8,109.786864,120.6761193,79.0330112,
2013/5/9,110.5916566,116.7191705,80.02397973,
2013/5/10,113.6451132,115.2691087,81.06794836,
2013/5/11,114.0739906,116.3557152,82.08572045,
2013/5/12,113.8449848,116.4693586,83.09003604,
2013/5/13,114.6001077,117.1292047,84.11697737,
2013/5/14,114.0653011,117.7626739,85.04168755,
2013/5/15,113.4725569,118.6997459,85.94951491,
2013/5/16,113.60732,120.1875704,86.90225496,
2013/5/17,113.5492598,121.0015897,87.9015711,
2013/5/18,113.9307026,121.3196407,88.91537805,
2013/5/19,114.2375889,121.253694,89.91654485,
2013/5/20,114.2967575,120.9073722,90.89882277,
2013/5/21,115.6376824,120.8663321,91.87029203,
2013/5/22,117.065014,120.6217955,92.86095986,
2013/5/23,118.6090543,120.0084268,93.89710985,
2013/5/24,120.2785492,119.1696869,94.99893903,
2013/5/25,121.8035547,118.7642288,96.09851755,
2013/5/26,123.6785149,118.5291954,97.20747942,
2013/5/27,124.9034105,118.46807,98.2656724,
2013/5/28,126.1394897,118.1774375,99.31749834,
2013/5/29,127.6518667,117.7025853,100.3862708,
2013/5/30,128.049997,117.2820327,101.4074576,
2013/5/31,127.8850553,117.6721223,102.4482684,
2013/6/1,127.8773747,118.4204612,103.496484,
2013/6/2,126.8013901,119.2974568,104.4548223,
2013/6/3,126.3094304,119.6458418,105.3690027,
2013/6/4,125.4930552,119.7692169,106.2235024,
2013/6/5,124.2509283,120.0609278,107.1004189,
2013/6/6,123.1853436,120.3090866,107.9354305,
2013/6/7,120.6683782,120.2111423,108.6388654,
2013/6/8,117.8665774,120.1179427,109.3401155,
2013/6/9,114.6204195,119.5250282,109.9137658,
2013/6/10,111.9644736,119.1536212,110.5798105,
2013/6/11,110.1526953,118.9076827,111.2519364,
2013/6/12,108.082437,118.540138,111.9125203,
2013/6/13,105.5495688,118.3220824,112.5172023,
2013/6/14,103.9803563,117.9962955,113.0956049,
2013/6/15,102.6512838,117.5615342,113.6793997,
2013/6/16,102.5276763,116.9533254,114.2090988,
2013/6/17,101.9232104,116.351873,114.6605177,
2013/6/18,101.4634469,115.9270496,115.1116476,
2013/6/19,101.183309,115.4803334,115.4838657,
2013/6/20,101.6118236,115.049382,115.8669481,
2013/6/21,101.9266254,114.4640048,116.2784341,
2013/6/22,101.9501213,113.6744499,116.5934239,
2013/6/23,102.1324632,112.7192387,116.8823201,
2013/6/24,101.9780887,111.7259309,117.1093366,
2013/6/25,101.0557476,110.6484039,117.2091222,
2013/6/26,100.2321118,109.723697,117.3311059,
2013/6/27,99.1578904,108.7536755,117.4034198,
2013/6/28,97.44469744,107.4156653,117.3726925,
2013/6/29,95.83866638,106.1584727,117.3160042,
2013/6/30,94.29097539,104.88062,117.1593438,
2013/7/1,91.97981638,103.349834,116.7836507,
2013/7/2,90.54891323,102.1894926,116.299558,
2013/7/3,87.55457467,100.6808973,115.6849381,
2013/7/4,85.03042056,99.31239408,114.9794804,
2013/7/5,81.89086586,97.53165075,114.1391004,
2013/7/6,78.68292155,95.77457426,113.0667612,
2013/7/7,76.20129508,94.50496729,111.7974096,
2013/7/8,74.93286417,93.33196757,110.0563603,
2013/7/9,73.08649906,92.49824448,109.0974605,
2013/7/10,74.13254882,91.85344823,109.1209282,
2013/7/11,75.32721718,91.1864492,108.8544968,
2013/7/12,78.55565645,90.64206861,108.7704705,
2013/7/13,82.16293031,90.31769195,108.8008161,
2013/7/14,84.70332272,90.00699278,108.9010114,
2013/7/15,87.53297969,89.80436329,109.1844893,
2013/7/16,89.9457118,89.56245277,109.172456,
2013/7/17,90.80537925,89.25928764,108.9769338,
2013/7/18,90.44311921,88.6150394,108.5985943,
2013/7/19,89.89913291,88.00909419,108.1322666,76.12214686
2013/7/20,88.9445988,87.36200617,107.7592401,76.4800443
2013/7/21,88.34061037,86.8369226,107.3075743,76.84196301
2013/7/22,87.17673552,86.35723994,106.6800389,77.20328775
2013/7/23,86.49045282,85.91265034,105.9338586,77.57091443
2013/7/24,86.07907843,85.54951859,105.3465594,77.94437605
2013/7/25,86.82255888,85.29396204,104.8238538,78.32768403
2013/7/26,87.35758622,85.00503821,104.3989351,78.70982365
2013/7/27,87.82250289,84.71708242,103.8827318,79.08174827
2013/7/28,88.83414459,84.8277936,103.3153481,79.47637271
2013/7/29,89.9269544,84.97784048,102.8061153,79.87225033
2013/7/30,91.31016814,85.21712865,102.589957,80.28440999
2013/7/31,92.72055233,85.72235698,102.4975507,80.70346066
2013/8/1,93.63511313,86.01407535,102.5003416,81.11549681
2013/8/2,94.50519095,86.62684868,102.3178626,81.52427961
2013/8/3,95.55396719,87.17257663,102.0847292,81.93024497
2013/8/4,96.07105861,88.13650524,101.9096946,82.33853331
2013/8/5,96.67512098,89.17602034,101.7532271,82.74817598
2013/8/6,96.81964294,90.02807648,101.5813953,83.15795306
2013/8/7,96.68104108,90.79693159,101.4156139,83.56528346
2013/8/8,96.3509345,91.44244362,101.1552388,83.95797186
2013/8/9,95.83639822,91.6910802,100.8993832,84.33643065
2013/8/10,95.52023299,91.88428032,100.6594707,84.71639752
2013/8/11,95.22106588,92.02510078,100.4024358,85.1000721
2013/8/12,94.9238283,92.15356321,100.2644458,85.49279902
2013/8/13,94.93638094,92.41579007,100.1396928,85.89455839
2013/8/14,95.23167817,92.59329457,99.98639736,86.30239668
2013/8/15,95.78154408,92.80413782,99.77330533,86.70360521
2013/8/16,96.61271316,93.04612478,99.55242848,87.10108868
2013/8/17,97.51799194,93.53508396,99.35905764,87.50166763
2013/8/18,98.21895299,93.96639213,99.1519399,87.8988706
2013/8/19,99.2671732,94.5621639,98.99118402,88.31023245
2013/8/20,100.2301926,95.19002593,98.83031777,88.73051804
2013/8/21,101.8988092,96.0284451,98.68671164,89.18634655
2013/8/22,103.5297926,96.77998377,98.47062426,89.63106794
2013/8/23,104.8735942,97.4315118,98.23565377,90.06735336
2013/8/24,106.1953329,98.0553979,97.9992546,90.50847001
2013/8/25,108.1816934,98.82535048,97.8513619,90.96784
2013/8/26,109.5151366,99.62377844,97.69817879,91.41784174
2013/8/27,111.4093623,100.4575767,97.56701188,91.89270387
2013/8/28,112.4830496,101.291534,97.47594906,92.36562164
2013/8/29,113.8133955,102.0307368,97.37616183,92.84029839
2013/8/30,116.2687966,102.9261021,97.33276437,93.34223892
2013/8/31,119.05384,103.9864342,97.39666737,93.85923014
2013/9/1,121.5472413,105.1351622,97.48096941,94.38870374
2013/9/2,124.0397065,106.270451,97.58514056,94.90011865
2013/9/3,125.6715655,107.3643617,97.67750589,95.41017632
2013/9/4,126.2732547,108.1977652,97.71611992,95.8860917
2013/9/5,126.7781757,109.0210611,97.85136829,96.36330587
2013/9/6,125.7747138,109.7146258,97.94784164,96.81796726
2013/9/7,124.5514296,110.5665497,98.16907926,97.26997409
2013/9/8,122.7687173,111.41937,98.32129948,97.71116198
2013/9/9,121.5821318,112.3515607,98.47409673,98.168368
2013/9/10,120.586807,113.2830346,98.65006799,98.62708237
2013/9/11,121.238091,114.3377598,98.93633832,99.11349123
2013/9/12,121.8681822,115.3051481,99.24264364,99.59798061
2013/9/13,123.2319821,116.24803,99.54856262,100.0832592
2013/9/14,123.8796232,117.1227682,99.82978624,100.5492239
2013/9/15,124.882342,118.0156167,100.1070097,101.0184047
2013/9/16,125.5888268,118.9014221,100.3505152,101.4825515
2013/9/17,126.2576439,119.8253958,100.600294,101.9440065
2013/9/18,126.2312999,120.6293894,100.8511865,102.407808
2013/9/19,125.8599048,121.2854143,101.1041209,102.8564541
2013/9/20,125.219032,121.6894153,101.3583668,103.2891809
2013/9/21,125.0990005,122.1555833,101.6160725,103.7033574
2013/9/22,124.8202172,122.6698288,101.8836197,104.1025571
2013/9/23,124.343222,123.1359296,102.1617632,104.5071484
2013/9/24,123.9003802,123.4930894,102.4411594,104.9066206
2013/9/25,123.4304172,123.8762882,102.7390497,105.290248
2013/9/26,123.5025197,124.107151,103.1308404,105.6833462
2013/9/27,124.0287642,124.3834154,103.55093,106.0749976
2013/9/28,124.4985206,124.6487792,103.9655482,106.4869126
2013/9/29,125.0676196,124.7228875,104.4571155,106.8873748
2013/9/30,125.5282714,124.6466302,104.8823799,107.2831983
2013/10/1,126.0679952,124.547932,105.4366476,107.6865628
2013/10/2,123.2809972,123.699256,105.7140945,107.9713032
2013/10/3,122.2652573,123.3123457,106.2710709,108.3225132
2013/10/4,121.5974002,123.2923827,106.8887227,108.6753378
2013/10/5,120.8255218,123.2598266,107.4363214,108.9848118
2013/10/6,120.1636123,123.4136304,107.9750626,109.2787506
2013/10/7,119.8516995,123.5500265,108.5196733,109.5436974
2013/10/8,119.4504287,123.7736646,108.9613716,109.8182996
2013/10/9,122.5687755,123.9294729,109.388438,110.1260516
2013/10/10,123.8729406,124.0791102,109.7957485,110.4011227
2013/10/11,124.6336479,124.0846793,110.1920008,110.6658288
2013/10/12,125.5561994,124.120364,110.6137674,110.9120141
2013/10/13,126.9762562,124.2872944,111.042873,111.129832
2013/10/14,128.6094451,124.6536517,111.5268525,111.3681621
2013/10/15,130.9990707,125.2009013,112.0875476,111.6241532
2013/10/16,132.7696995,125.6050099,112.6805053,111.854843
2013/10/17,135.20434,126.1666727,113.3194869,112.1040825
2013/10/18,138.8500933,127.0290644,114.0735392,112.3500586
2013/10/19,144.2674439,128.4154564,114.9636322,112.5955224
2013/10/20,149.1366571,129.8680736,115.861978,112.7710992
2013/10/21,155.5040048,131.7481526,116.8945732,113.0056167
2013/10/22,162.4909866,133.9907475,118.030696,113.2445003
2013/10/23,171.9584765,136.7152359,119.3021878,113.5520929
2013/10/24,179.196035,139.0689921,120.4624773,113.7098821
2013/10/25,183.8914944,141.1366491,121.5455719,113.7063452
2013/10/26,185.8965659,142.9740672,122.5129316,113.4519713
2013/10/27,189.9031348,145.2387601,123.6379031,113.6187375
2013/10/28,192.2408575,147.5546979,124.744738,114.185603
2013/10/29,194.244485,150.1320161,125.9270019,114.650362
2013/10/30,193.2873777,152.525694,127.0529195,115.1518197
2013/10/31,194.5550357,155.0493016,128.2441319,115.7239305
2013/11/1,197.039796,158.3470355,129.4389141,116.3347425
2013/11/2,200.6090336,161.2542817,130.643663,117.0172913
2013/11/3,202.8560692,164.1991162,131.8964213,117.604348
2013/11/4,207.5012623,167.7790374,133.3533084,118.2051615
2013/11/5,213.1031901,171.8179176,134.9820579,118.8283084
2013/11/6,222.4330451,176.4613413,136.8593059,119.5033149
2013/11/7,234.8388417,181.9732646,139.0554331,120.3615198
2013/11/8,253.5122055,188.9005025,141.7271787,121.3987017
2013/11/9,271.5491008,195.7120524,144.3580657,122.3433213
2013/11/10,288.3038538,202.3888309,146.93709,123.2104482
2013/11/11,304.5762329,209.5503785,149.6586302,124.2188934
2013/11/12,320.4339214,216.9580395,152.497788,125.3060728
2013/11/13,339.1903373,225.5968829,155.7911009,126.637462
2013/11/14,357.2734912,234.7706293,159.3290491,128.0478756
2013/11/15,367.9375113,243.7729919,162.759808,129.3708177
2013/11/16,382.9014105,253.5080355,166.5000347,130.8541617
2013/11/17,405.4411138,264.5934023,170.7506187,132.7002756
2013/11/18,450.4526582,280.9935952,176.8981553,135.4574632
2013/11/19,477.9145024,293.6728701,181.743453,137.710271
2013/11/20,506.6051602,307.5204858,187.1414073,140.1244783
2013/11/21,550.0420347,325.1992072,193.9532612,143.1458568
2013/11/22,606.4017685,345.1430933,201.6647529,146.5998485
2013/11/23,663.3298967,366.4726032,209.6782282,150.2132791
2013/11/24,709.3056279,387.1900335,217.4009902,153.6834323
2013/11/25,731.9434683,408.4045391,225.1619191,157.2047766
2013/11/26,784.6890058,432.45624,234.0261385,161.1968072
2013/11/27,837.1992146,458.0107691,243.4047487,165.4338611
2013/11/28,878.1453201,484.7760688,253.2103241,169.8963686
2013/11/29,924.6893993,515.803565,264.3252964,174.9529737
2013/11/30,965.4038814,546.3373339,275.3115225,180.0101295
2013/12/1,987.8780383,571.7189567,284.588416,184.2876242
2013/12/2,1019.958728,599.5861346,294.7175873,188.9270759
2013/12/3,1039.604995,627.697656,305.0630516,193.6087579
2013/12/4,1064.179519,657.9023624,316.3137421,198.6925697
2013/12/5,1067.040178,684.0280326,326.4198602,203.2444592
2013/12/6,1023.591067,702.7404368,334.2506016,206.7782745
2013/12/7,964.2270184,716.5279084,340.7582792,209.7107562
2013/12/8,938.3823834,731.5219982,348.1173245,213.0337321
2013/12/9,917.7068223,750.3562696,356.7158107,216.8954978
2013/12/10,906.7845851,772.0098267,366.1611123,221.1364692
2013/12/11,869.7176999,789.7687047,374.4798157,224.8695648
2013/12/12,847.705276,807.0580153,382.7677831,228.5853958
2013/12/13,855.5016224,823.21307,391.1545348,232.349212
2013/12/14,876.8027288,837.7513972,399.240976,235.9839696
2013/12/15,888.3010587,852.9401592,407.439387,239.6564538
2013/12/16,857.1317469,861.0100147,413.5615743,242.413359
2013/12/17,815.0548048,867.5863546,419.7362738,245.1874104
2013/12/18,765.1486536,863.1977703,424.202274,247.1740596
2013/12/19,738.3201284,867.819328,430.4534239,249.9885517
2013/12/20,698.4716739,867.9819232,435.7501872,252.3748905
2013/12/21,661.9255856,863.8575591,441.015838,254.7591082
2013/12/22,626.347211,857.5940958,446.4841417,257.2298237
2013/12/23,623.4947149,851.715139,452.4189114,259.924187
2013/12/24,618.928711,846.4984073,458.27503,262.6265221
2013/12/25,640.6671655,841.8999663,464.4261909,265.4720801
2013/12/26,649.8773749,836.3632808,471.3527603,268.7225451
2013/12/27,667.3564625,828.3519477,477.9724716,271.8136101
2013/12/28,684.3305855,818.634121,484.5140686,274.8553343
2013/12/29,700.3674684,805.252312,491.193857,277.9597998
2013/12/30,711.4839488,792.4671547,497.9512634,281.1318903
2013/12/31,722.7543542,784.6362143,504.9007355,284.283612
2014/1/1,733.3421244,775.0227587,511.9543917,287.5462596
2014/1/2,738.3361711,766.0672219,519.3213314,290.9758424
2014/1/3,750.429367,755.1435788,526.9416595,294.5113256
2014/1/4,766.5364669,748.5165885,534.7875129,298.13289
2014/1/5,791.5673476,751.1134441,543.4384074,302.1232412
2014/1/6,817.0984853,758.1371636,552.2127789,306.1739235
2014/1/7,827.6405157,758.7964452,559.7396486,309.6835982
2014/1/8,837.3955814,756.2834692,567.4505971,313.2868507
2014/1/9,844.0212713,751.4224487,575.2737021,316.9419507
2014/1/10,850.603545,750.6836093,583.3342309,320.7132166
2014/1/11,859.311227,751.2246437,591.7468995,324.6718318
2014/1/12,851.1260773,750.0924836,599.6341455,328.40453
2014/1/13,838.0427989,749.09318,607.2050689,332.0348953
2014/1/14,839.7487713,747.4675782,614.7269098,335.6642407
2014/1/15,842.6630353,752.9074365,622.4751622,339.4257036
2014/1/16,840.4516138,757.3483708,629.8427092,343.057573
2014/1/17,831.8131355,766.2386551,636.8100069,346.6073827
2014/1/18,820.4170914,770.3806017,643.9576,350.217218
2014/1/19,819.4509689,778.3209858,651.2744649,354.0209037
2014/1/20,820.3092838,786.0493762,658.3687142,357.7696555
2014/1/21,821.5270497,793.0095405,665.2489099,361.5515072
2014/1/22,818.3679824,798.3778656,672.1885359,365.3146807
2014/1/23,817.6633573,803.7197883,679.1360763,369.0087452
2014/1/24,815.9795013,807.1448668,685.8164574,372.544015
2014/1/25,815.2108888,808.9584216,692.5926475,376.1915717
2014/1/26,811.7924469,812.0227154,699.4618108,379.8390002
2014/1/27,799.4804695,812.9176825,705.4426241,383.1150193
2014/1/28,794.6745321,815.014522,712.0234664,386.6156678
2014/1/29,791.0185376,816.9359363,718.5801416,390.124627
2014/1/30,789.3831168,819.2664995,725.2072235,393.672538
2014/1/31,792.5538432,820.9609345,731.8566093,397.2197452
2014/2/1,793.8133159,821.9030888,738.5559889,400.8269378
2014/2/2,793.8121,822.1453531,745.0637648,404.4442354
2014/2/3,802.9972505,821.4251987,751.3232732,408.0544139
2014/2/4,804.4117976,818.0115604,757.2884804,411.6236111
2014/2/5,803.1388359,813.6786848,762.7812523,415.1214253
2014/2/6,798.0095362,812.3526043,767.5570159,418.5109504
2014/2/7,784.9143469,808.7153131,771.7850173,421.6405616
2014/2/8,765.5518829,803.5935648,775.67528,424.5940879
2014/2/9,747.3969092,798.0638048,779.505373,427.5903595
2014/2/10,730.0340621,791.2605268,783.181062,430.5668165
2014/2/11,711.7228421,785.4841388,786.2632308,433.476395
2014/2/12,693.0502832,779.8470978,788.897225,436.3043976
2014/2/13,671.5287165,773.1012582,791.1696652,438.9052604
2014/2/14,665.4169064,767.357883,793.7584448,441.78271
2014/2/15,662.0875863,761.9752917,795.6366723,444.5712975
2014/2/16,652.9224816,756.3226522,795.2530259,447.197427
2014/2/17,645.1906384,750.3743545,796.1914281,449.8712599
2014/2/18,638.8152198,743.3357974,796.5462354,452.5272461
2014/2/19,634.4972706,736.4909614,795.4659656,455.1674132
2014/2/20,627.4758629,727.822648,792.8087614,457.5044286
2014/2/21,614.8381077,719.867579,789.9868612,459.9184145
2014/2/22,608.087761,713.0743192,787.7641716,462.4656816
2014/2/23,606.2066184,707.3756462,785.4734931,465.0308222
2014/2/24,593.4826262,698.6377599,781.3198208,467.2708691
2014/2/25,580.1163238,689.2780353,776.5508995,469.4770434
2014/2/26,574.9789597,684.1072758,771.8863598,471.9484686
2014/2/27,578.0682975,677.2811932,765.8493424,474.4040817
2014/2/28,573.9212195,669.2115381,759.5382097,476.6833232
2014/3/1,568.2654484,661.4801966,755.1276368,479.032199
2014/3/2,560.9005031,653.3232002,749.7689645,481.3292311
2014/3/3,580.0775149,648.766073,745.5787945,484.2212281
2014/3/4,600.192337,644.1000906,740.4630075,487.1023303
2014/3/5,612.0152317,639.5448047,736.4955306,489.955872
2014/3/6,623.7750757,635.1326248,734.7525431,492.798546
2014/3/7,635.2715793,630.0425115,733.9527866,495.4434774
2014/3/8,642.9844192,625.3076693,732.1522396,498.0285969
2014/3/9,654.7060166,622.9412565,729.3133463,500.6774833
2014/3/10,647.7982321,621.2902211,725.4354115,503.2706235
2014/3/11,641.9728662,619.5011473,722.7495205,505.9008048
2014/3/12,636.8740052,617.8074581,720.0975429,508.5296255
2014/3/13,633.405329,616.8585384,717.4783869,511.1813732
2014/3/14,632.9107997,616.0099654,714.9834144,513.7623256
2014/3/15,635.0100191,616.7866399,712.4518254,516.3546199
2014/3/16,634.0943064,615.6326498,711.9659898,518.9338773
2014/3/17,633.3241589,614.5787548,711.3008057,521.4535002
2014/3/18,630.5492554,614.2807278,712.2806784,523.9006209
2014/3/19,627.1013097,613.5866147,711.4471903,526.311287
2014/3/20,618.9835232,612.2311425,711.2959752,528.5916431
2014/3/21,610.6100844,610.4362886,710.9922087,530.7922888
2014/3/22,600.3931382,610.4673374,710.4331753,532.9698749
2014/3/23,589.6488468,609.7551556,709.3335334,535.1520231
2014/3/24,584.2578528,609.0184429,708.6041834,537.4652889
2014/3/25,579.895235,608.141405,707.5539727,539.7948391
2014/3/26,575.4284703,609.3739784,705.65672,542.0919834
2014/3/27,560.6508156,607.6891906,702.9966471,543.9175165
2014/3/28,550.5032171,604.725282,700.5834134,545.8045268
2014/3/29,539.7627881,601.5293852,697.9417002,547.6410343
2014/3/30,525.4781405,598.4517705,694.866415,549.3004248
2014/3/31,506.9541553,594.7124745,691.8197235,550.9432979
2014/4/1,491.988052,592.0618331,688.7819893,552.7013015
2014/4/2,471.954858,584.1453584,684.9381734,554.2746166
2014/4/3,467.1373064,576.6430168,680.9628202,555.8964403
2014/4/4,460.1456694,569.2890508,676.753018,557.5140163
2014/4/5,456.1682848,562.421134,671.8551064,559.1879067
2014/4/6,456.1207351,556.6499069,666.7903677,560.846555
2014/4/7,455.163581,550.8876122,662.8492953,562.4689266
2014/4/8,451.4199571,544.6284192,658.7616629,564.1183339
2014/4/9,451.9665989,538.4513107,654.4450322,565.7149826
2014/4/10,440.1767009,529.5572449,649.0407323,566.9339172
2014/4/11,436.2086521,522.4671351,643.84504,568.4293064
2014/4/12,430.8656352,515.1618721,639.1681831,569.9316906
2014/4/13,424.8268982,508.0969965,634.6513532,571.3954319
2014/4/14,426.6058941,502.2599831,630.7159604,573.0775447
2014/4/15,436.4362085,498.5081963,627.1662431,575.0525945
2014/4/16,449.0996173,495.4655843,624.0065436,577.076021
2014/4/17,468.089001,491.6498522,620.7510774,578.9396656
2014/4/18,476.8142132,487.4001459,617.1203717,580.7243143
2014/4/19,488.2558393,484.6587459,613.4085619,582.6082652
2014/4/20,500.4265339,482.3875014,609.7715838,584.5955256
2014/4/21,505.7088602,480.1669849,606.1523234,586.4980708
2014/4/22,501.1214617,477.8518065,602.4915137,588.3359366
2014/4/23,495.2859075,474.7054637,598.9327419,590.1821345
2014/4/24,495.7793717,472.0228174,595.8466229,592.0862172
2014/4/25,493.4088228,468.2622281,592.0913221,593.7988136
2014/4/26,486.9604106,467.464318,588.143848,595.4711146
2014/4/27,477.9821505,465.4659192,584.766159,597.0349938
2014/4/28,469.9054756,463.8669453,580.8925079,598.6092095
2014/4/29,463.9349642,463.491732,577.0516802,600.2114827
2014/4/30,457.9696425,463.2757441,573.1561384,601.816605
2014/5/1,451.8129136,462.6486185,569.3445506,603.4555002
2014/5/2,449.7862862,463.0895614,565.3336643,605.0400031
2014/5/3,446.8936974,462.7408093,561.1613056,606.5274265
2014/5/4,446.6031309,462.3059936,557.0466163,608.0191639
2014/5/5,445.28747,461.3280885,552.9606158,609.4621191
2014/5/6,442.7757949,460.3779126,549.0234437,610.8488823
2014/5/7,441.819675,460.162166,545.4524825,612.2309331
2014/5/8,438.9922557,459.7488215,542.439499,613.6004461
2014/5/9,439.0577157,460.0774886,539.9396735,614.964383
2014/5/10,441.597324,463.072288,537.3768934,616.2961483
2014/5/11,441.9457636,463.6446529,534.6397487,617.4687189
2014/5/12,443.2233031,464.2115443,532.0773183,618.7030735
2014/5/13,444.4915273,464.9663261,529.691096,619.9698834
2014/5/14,444.8722887,464.4243248,527.8236492,621.2950834
2014/5/15,445.8092596,461.9358667,525.3589043,622.5571605
2014/5/16,445.2441387,459.177877,523.074072,623.8194978
2014/5/17,444.1679163,457.4907016,521.1404272,625.0434684
2014/5/18,445.2890828,456.2887892,519.0918499,626.2887786
2014/5/19,446.1639258,454.3900979,517.0933288,627.5093846
2014/5/20,453.4967648,454.0160467,515.6132789,628.9458773
2014/5/21,460.5089486,453.8776787,514.8373337,630.3915804
2014/5/22,471.9164814,455.1213713,514.2427778,631.9742749
2014/5/23,482.624648,456.2235831,513.3158299,633.4488163
