date,weight,PriceUSD,MA20,window_year,spd,spd_percentile,30d_return,60d_return,365d_return
2023-05-17,0.0002780771674214,27401.0440610754,28102.419805026304,2022,3649.495974573289,15,-0.03902128562338569,0.10396424670477677,1.3819990281823697
2023-05-18,0.000180134969958,26843.2350938048,27977.040965385742,2022,3725.33339035127,17,-0.012258721542007578,0.12295504506302324,1.4943506516151772
2023-05-19,0.0003693677251114,26889.503631502,27860.440421580948,2022,3718.92324121768,17,-0.019916356802532897,0.10956854453433174,1.4908455585227642
2023-05-20,0.0003495261298789,27100.8582878434,27747.37899609878,2022,3689.920036401832,16,-0.011910871709679194,0.10376686771055721,1.4449214752651778
2023-05-21,0.0002749236590867,26777.0977831677,27680.486225891294,2022,3734.5346687593906,17,0.05707574011728478,0.11310071061752414,1.659070940654979
2023-05-22,0.0004314477449853,26858.7370637054,27588.89402928112,2022,3723.1832517967287,17,0.1206601144190882,0.11396501708715157,1.614317066541974
2023-05-23,0.000402019622961,27226.8558763881,27497.98468442432,2022,3672.844211392136,15,0.10010907695920057,0.09179002386749469,1.5370139853317593
2023-05-24,0.000271264008173,26341.4306446522,27372.2633443308,2022,3796.301019067917,19,0.16312413618602584,0.14141759625269157,1.5723253825029198
2023-05-25,0.0008463818053901,26484.8359234366,27218.856664319108,2022,3775.745497879764,19,0.15345310711273386,0.10170060288900573,1.5905011636847055
2023-05-26,0.0007301733577872,26720.3838071303,27109.902706662764,2022,3742.4612131999065,17,0.14023213852240035,0.09359412889513008,1.5928816403870543
2023-05-27,0.0005807199598845,26854.5403702513,27014.54280346288,2022,3723.765092281273,17,0.1266581258531989,0.09335670442388744,1.548731276334379
2023-05-28,0.0005382212386465,28097.5211259497,27033.05458930449,2022,3559.032825413348,12,0.0914513119285092,0.039297608733324774,1.4681115088237178
2023-05-29,0.0001366811336262,27765.0728693746,27039.18682730858,2022,3601.6473095700712,13,0.08424146456954662,0.05587020113456109,1.461467353980681
2023-05-30,0.0002339174293336,27712.4915844535,27042.511161426053,2022,3608.481023629765,13,0.09917193426127291,0.05946360289040031,1.4387653139829792
2023-05-31,0.0003113243149207,27217.6832580362,27054.081771040317,2022,3674.081994854369,15,0.12002564541356597,0.0751406156194927,1.512171053567533
2023-06-01,0.0183415247250178,26825.3713451198,27056.683120338967,2023,3727.814191776044,90,0.14002854134135867,0.08926060380872647,1.5117177967593274
2023-06-02,0.017528916171395,27255.2279941555,27077.374605479235,2023,3669.020857996256,88,0.12250818376056505,0.08234601981314094,1.4844537222178804
2023-06-03,0.0071824479561502,27079.4084643483,27085.431948801852,2023,3692.842852592446,89,0.14977982773695753,0.07621080424925997,1.5039500276933921
2023-06-04,0.0075491263022407,27158.25456955,27081.76359701927,2023,3682.121755796508,88,0.13409156604662242,0.07489768118262408,1.5345260189276089
2023-06-05,0.005618862221707,25785.8514842198,27019.77026190823,2023,3878.095709237957,96,0.18273473136814555,0.12686809126699994,1.73615511499619
2023-06-06,0.0505468449584339,27213.7705187025,27010.406584789587,2023,3674.610246723276,88,0.10163822351866725,0.06758803149231873,1.6121864762195552
2023-06-07,0.0035063664318001,26339.5790292227,26985.22378156048,2023,3796.5678908176183,93,0.15149459849064484,0.10282868588592753,1.6875335136136544
2023-06-08,0.0163888092770111,26521.693600526,26966.83328001168,2023,3770.4982760986545,92,0.14108925659000482,0.09964163777223445,1.6143940265829904
2023-06-09,0.0103399941516083,26470.6775780245,26935.324244520736,2023,3777.765027179292,92,0.13949561613945183,0.12499996632909904,1.6183730679933652
2023-06-10,0.0103432542011685,25863.2138506721,26889.630047895953,2023,3866.4955011923753,95,0.17520799062892722,0.14382320806629512,1.6927828649420378
2023-06-11,0.0281757158678609,25906.8281516657,26842.03460229397,2023,3859.98623276352,95,0.1817829228210055,0.13600012087374225,1.6813755756256845
2023-06-12,0.0222409249657572,25906.7519354179,26776.02940524546,2023,3859.997588631981,95,0.17288376640038083,0.13483098201255683,1.600413346851398
2023-06-13,0.0195145116732032,25880.8599734074,26753.00087168322,2023,3863.8592420325313,95,0.21459393168481689,0.13658255298814193,1.6356865557752078
2023-06-14,0.0182332368250036,25097.5853796026,26683.63834449152,2023,3984.447048889108,100,0.2077126768175117,0.16688984888752367,1.6609528074766633
2023-06-15,0.0543828417540865,25559.1433293396,26625.576320601984,2023,3912.494198708491,97,0.18512933729978265,0.1506243121608164,1.5815492197595522
2023-06-16,0.0224399830161752,26331.8200943892,26599.44030680888,2023,3797.686587616785,93,0.1487915707070755,0.10769392742262629,1.5142547712497083
2023-06-17,0.0062956138406671,26514.1713495032,26520.27281798656,2023,3771.567992143707,92,0.1368918861183155,0.08448768882559743,1.5127166546320452
2023-06-18,0.0045884103963346,26353.962682934,26449.717308664527,2023,3794.495772916794,93,0.13211617420165034,0.011633925691950653,1.522727960340517
2023-06-19,0.0056955418414402,26778.0634415547,26402.995901519585,2023,3734.399995662798,90,0.11707217103015011,-0.02766061092183647,1.4315471185643465
2023-06-20,0.0028576036276111,28305.4204573349,26457.38276148452,2023,3532.892229978749,83,0.05299995863496343,-0.0781277442128524,1.2920950512052936
2023-06-21,0.000332093232895,30099.5153509643,26621.08996177675,2023,3322.312629754562,75,-0.005974244327779155,-0.13033575926354957,1.1561045218695378
2023-06-22,5.9516648216097285e-05,29952.5112866745,26755.954126402696,2023,3338.6182227895115,75,-0.0075620256808539565,-0.12765561571804085,1.1395885076041417
2023-06-23,8.738556822609669e-05,30638.3537644652,26933.90139140854,2023,3263.882934728086,72,-0.018662272803066204,-0.1521016471342399,1.0973103189687854
2023-06-24,5.889433266056022e-05,30549.0162872589,27103.439477293985,2023,3273.427826928328,73,-0.04486745399929826,-0.1341065342491916,1.07355357306596
2023-06-25,7.467307297025608e-05,30467.4403705435,27337.51892161017,2023,3282.1923595748426,73,-0.040902205833022065,-0.14246835259589508,0.9778148313280364
2023-06-26,8.981323441013074e-05,30255.8861241964,27489.624701884863,2023,3305.142000783361,74,-0.029557698706600077,-0.13931189626310614,1.0405836270772788
2023-06-27,0.0001169709095134,30667.0762948568,27705.999565166567,2023,3260.826008926422,72,-0.04778381099110396,-0.15198391167039238,0.9824020873043344
2023-06-28,8.798279604881702e-05,30104.0432717709,27885.117048728815,2023,3321.812923839762,75,-0.02616692347792593,-0.13345988032248657,1.0452376736138635
2023-06-29,0.0001492045478573,30460.792978083,28084.62281873174,2023,3282.90862525974,73,-0.03612567800647104,-0.1430532819077166,0.9797027207991809
2023-06-30,0.0001147450069156,30484.503257744,28315.687289085337,2023,3280.3552399889254,73,-0.0400750018339977,-0.09225281131665464,0.9973863221014252
2023-07-01,0.0001177999583274,30581.6889655172,28549.43032977791,2023,3269.9305820798963,73,-0.0445321636183762,-0.10734172300155309,1.0523156767737087
2023-07-02,0.0001135109230268,30594.2164736996,28783.803556691993,2023,3268.5916335188804,73,-0.03577894979159546,-0.15164140203346033,1.0538326195990058
2023-07-03,0.0001165654074429,31135.3575993571,29046.52843798948,2023,3211.782606989067,70,-0.06398531415575381,-0.1712705258814855,0.9922243334007734
2023-07-04,7.886627742762891e-05,30799.9474558738,29331.64654180305,2023,3246.7587856527066,72,-0.052194978462228425,-0.1601188237523955,0.9550810004525168
2023-07-05,0.0001064186101978,30497.8221282876,29578.580481750436,2023,3278.922658128009,73,-0.04723513956212411,-0.1487081451339276,0.8826997475362524
2023-07-06,0.0001401847271707,29979.7298094681,29760.975967504382,2023,3335.5870995347773,75,-0.030908687897185483,-0.1394343494424296,0.8919779626480846
2023-07-07,0.00022275229175,30329.8829786674,29951.761548962597,2023,3297.07833262447,74,-0.04226325739478731,-0.14993532160407963,0.9208521778408696
2023-07-08,0.0001665199839757,30263.6196341321,30147.244396522503,2023,3304.297410849606,74,-0.03632285430644677,-0.14898513201531338,0.8541262822194731
2023-07-09,0.000179039306896,30163.2210563998,30316.502277264757,2023,3315.2957972564664,74,-0.012721110643201361,-0.13104092846396342,0.8795046722693014
2023-07-10,0.0001983878969995,30394.6555806546,30420.96403343074,2023,3290.0520861189616,73,-0.0267057259760769,-0.14772193604889006,0.907619316260019
2023-07-11,0.0001639652248364,30616.247094097,30446.800620587375,2023,3266.239643698218,73,-0.038740449758722595,-0.15421963645582337,0.8853392179424517
2023-07-12,0.000137723831829,30385.6087852133,30468.45549551431,2023,3291.0316428698147,73,-0.03244378128329739,-0.14987832026534897,0.8860149600275555
2023-07-13,0.0001739541120491,31434.7354704851,30508.274580815305,2023,3181.1942586217287,69,-0.06422836197482218,-0.2004055704002552,0.8406110124999862
